2025-06-11 14:19:17,Es,2566,3863,5598,7158,8637,10095,13893,14841,24103,57743,1000,255,5,1.09
2025-06-11 14:19:19,Es,2569,3868,5606,7168,8646,10106,13907,14857,24134,57804,1000,255,5,1.09
2025-06-11 14:19:22,Es,2567,3864,5601,7161,8640,10099,13899,14847,24122,57767,1000,255,5,1.06
2025-06-11 14:19:24,Es,2569,3867,5604,7166,8650,10111,13916,14866,24154,57837,1000,255,5,1.11
2025-06-11 14:19:27,Es,2568,3866,5602,7163,8660,10123,13932,14884,24179,57906,1000,255,5,1.05
2025-06-11 14:19:29,Es,2568,3866,5603,7165,8631,10090,13888,14838,24107,57721,1000,255,5,1.09
2025-06-11 14:19:32,Es,2566,3862,5597,7157,8624,10081,13878,14827,24090,57679,1000,255,5,1.08
2025-06-11 14:19:34,Es,2559,3852,5582,7139,8577,10026,13801,14744,23940,57359,1000,255,5,1.06
2025-06-11 14:19:37,Es,2557,3849,5578,7133,8611,10069,13861,14810,24063,57608,1000,255,5,1.06
2025-06-11 14:19:39,Es,2556,3847,5575,7130,8604,10060,13849,14800,24053,57568,1000,255,5,1.09
2025-06-11 14:19:42,Es,2556,3847,5574,7128,8600,10056,13845,14793,24044,57545,1000,255,5,1.05
2025-06-11 14:19:44,Es,2555,3846,5573,7127,8598,10054,13843,14794,24051,57547,1000,255,5,1.10
2025-06-11 14:19:47,Es,2557,3848,5575,7131,8610,10068,13862,14814,24077,57620,1000,255,5,1.11
2025-06-11 14:19:49,Es,2557,3848,5576,7132,8605,10063,13856,14808,24069,57600,1000,255,5,1.06
2025-06-11 14:19:52,Es,2557,3847,5575,7131,8607,10064,13858,14811,24080,57614,1000,255,5,1.07
2025-06-11 14:19:54,Es,2555,3844,5571,7125,8609,10068,13865,14819,24098,57642,1000,255,5,1.10
2025-06-11 14:19:56,Es,2556,3845,5572,7127,8610,10070,13865,14820,24103,57645,1000,255,5,1.09
2025-06-11 14:19:59,Es,2558,3849,5578,7134,8604,10062,13856,14809,24087,57606,1000,255,5,1.11
2025-06-11 14:20:01,Es,2556,3846,5573,7128,8604,10062,13856,14810,24094,57611,1000,255,5,1.10
2025-06-11 14:20:04,Es,2556,3845,5571,7126,8601,10058,13852,14806,24091,57595,1000,255,5,1.07
2025-06-11 14:20:06,Es,2554,3843,5569,7123,8601,10059,13853,14807,24093,57599,1000,255,5,0.98
2025-06-11 14:20:09,Es,2556,3845,5572,7126,8611,10070,13868,14824,24121,57665,1000,255,5,1.09
2025-06-11 14:20:11,Es,2555,3844,5570,7124,8611,10069,13867,14821,24116,57659,1000,255,5,1.09
2025-06-11 14:20:14,Es,2560,3852,5582,7140,8610,10068,13864,14819,24114,57654,1000,255,5,1.07
2025-06-11 14:20:16,Es,2560,3852,5582,7140,8624,10085,13887,14844,24162,57749,1000,255,5,1.10
2025-06-11 14:20:19,Es,2561,3854,5585,7143,8620,10079,13879,14836,24156,57720,1000,255,5,1.10
2025-06-11 14:20:21,Es,2562,3854,5585,7143,8623,10082,13881,14840,24164,57735,1000,255,5,1.10
2025-06-11 14:20:24,Es,2561,3853,5584,7141,8619,10079,13877,14834,24161,57718,1000,255,5,1.07
2025-06-11 14:20:26,Es,2563,3857,5588,7147,8620,10078,13876,14831,24152,57710,1000,255,5,0.98
2025-06-11 14:20:29,Es,2563,3857,5588,7148,8622,10082,13879,14836,24162,57728,1000,255,5,1.08
2025-06-11 14:20:31,Es,2564,3858,5591,7150,8624,10084,13883,14839,24167,57743,1000,255,5,0.98
2025-06-11 14:20:34,Es,2565,3859,5591,7151,8629,10089,13888,14847,24180,57772,1000,255,5,1.08
2025-06-11 14:20:36,Es,2566,3860,5594,7154,8622,10081,13878,14834,24157,57732,1000,255,5,0.98
2025-06-11 14:20:39,Es,2565,3860,5592,7152,8640,10101,13905,14863,24207,57844,1000,255,5,1.05
2025-06-11 14:20:41,Es,2569,3866,5602,7165,8655,10120,13931,14891,24257,57952,1000,255,5,1.09
2025-06-11 14:20:44,Es,2577,3879,5620,7188,8678,10146,13967,14928,24323,58098,1000,255,5,0.98
2025-06-11 14:20:46,Es,2577,3878,5618,7186,8675,10143,13962,14922,24316,58081,1000,255,5,1.05
2025-06-11 14:20:49,Es,2581,3885,5629,7198,8683,10151,13973,14935,24340,58132,1000,255,5,1.09
2025-06-11 14:20:51,Es,2584,3888,5634,7205,8700,10171,13999,14961,24384,58234,1000,255,5,1.05
2025-06-11 14:20:54,Es,2584,3889,5635,7206,8698,10167,13992,14954,24368,58210,1000,255,5,1.10
2025-06-11 14:20:56,Es,2584,3888,5634,7205,8696,10164,13988,14949,24364,58196,1000,255,5,1.09
2025-06-11 14:20:59,Es,2586,3893,5640,7212,8708,10178,14007,14967,24395,58274,1000,255,5,1.10
2025-06-11 14:21:01,Es,2590,3899,5650,7224,8714,10185,14016,14976,24416,58311,1000,255,5,1.08
2025-06-11 14:21:04,Es,2593,3904,5656,7233,8732,10207,14044,15007,24473,58434,1000,255,5,1.09
2025-06-11 14:21:06,Es,2598,3910,5666,7245,8742,10216,14058,15020,24495,58487,1000,255,5,1.10
2025-06-11 14:21:09,Es,2600,3915,5672,7253,8751,10227,14069,15032,24521,58539,1000,255,5,1.08
2025-06-11 14:21:11,Es,2605,3921,5683,7265,8760,10238,14085,15050,24561,58611,1000,255,5,1.09
2025-06-11 14:21:14,Es,2608,3925,5688,7272,8766,10244,14094,15059,24584,58649,1000,255,5,0.98
2025-06-11 14:21:16,Es,2605,3921,5681,7263,8766,10245,14096,15061,24595,58658,1000,255,5,1.05
2025-06-11 14:21:19,Es,2607,3925,5687,7271,8767,10246,14097,15062,24601,58665,1000,255,5,1.10
2025-06-11 14:21:21,Es,2609,3927,5691,7275,8768,10246,14095,15060,24604,58665,1000,255,5,0.98
2025-06-11 14:21:24,Es,2608,3926,5688,7271,8767,10246,14093,15058,24606,58658,1000,255,5,1.09
2025-06-11 14:21:26,Es,2613,3934,5700,7286,8776,10256,14108,15073,24640,58723,1000,255,5,1.10
2025-06-11 14:21:29,Es,2611,3931,5696,7281,8781,10261,14114,15079,24657,58752,1000,255,5,1.03
2025-06-11 14:21:31,Es,2614,3934,5700,7287,8782,10261,14114,15079,24663,58753,1000,255,5,0.99
2025-06-11 14:21:34,Es,2616,3938,5706,7294,8793,10275,14131,15095,24691,58820,1000,255,5,1.06
2025-06-11 14:21:36,Es,2619,3942,5712,7301,8803,10285,14146,15112,24725,58885,1000,255,5,1.10
2025-06-11 14:21:39,Es,2621,3945,5717,7307,8816,10301,14166,15133,24764,58971,1000,255,5,1.05
2025-06-11 14:21:41,Es,2620,3944,5715,7304,8810,10293,14156,15121,24753,58932,1000,255,5,1.10
2025-06-11 14:21:44,Es,2620,3945,5715,7304,8806,10288,14146,15111,24738,58900,1000,255,5,1.06
2025-06-11 14:21:46,Es,2621,3947,5718,7307,8803,10284,14142,15105,24739,58881,1000,255,5,1.06
2025-06-11 14:21:49,Es,2622,3947,5719,7308,8817,10300,14164,15130,24785,58974,1000,255,5,1.06
2025-06-11 14:21:51,Es,2622,3948,5720,7311,8813,10295,14155,15119,24769,58937,1000,255,5,1.11
2025-06-11 14:21:54,Es,2623,3948,5720,7310,8825,10310,14175,15138,24809,59018,1000,255,5,1.06
2025-06-11 14:21:56,Es,2627,3955,5730,7323,8820,10302,14162,15126,24796,58975,1000,255,5,0.98
2025-06-11 14:21:59,Es,2626,3953,5727,7318,8821,10303,14165,15129,24809,58993,1000,255,5,1.10
2025-06-11 14:22:01,Es,2625,3952,5726,7316,8810,10290,14146,15110,24776,58913,1000,255,5,1.09
2025-06-11 14:22:04,Es,2626,3954,5728,7319,8810,10291,14147,15109,24777,58919,1000,255,5,1.08
2025-06-11 14:22:06,Es,2626,3953,5727,7317,8825,10308,14171,15133,24819,59014,1000,255,5,1.08
2025-06-11 14:22:09,Es,2625,3952,5724,7313,8821,10302,14162,15123,24799,58978,1000,255,5,0.99
2025-06-11 14:22:11,Es,2627,3955,5729,7320,8824,10306,14166,15126,24797,58990,1000,255,5,1.07
2025-06-11 14:22:14,Es,2624,3950,5723,7311,8809,10286,14139,15096,24741,58878,1000,255,5,0.98
2025-06-11 14:22:16,Es,2624,3951,5724,7312,8804,10281,14132,15088,24727,58851,1000,255,5,1.10
2025-06-11 14:22:19,Es,2623,3948,5720,7308,8785,10260,14102,15056,24674,58728,1000,255,5,1.05
2025-06-11 14:22:21,Es,2611,3931,5694,7274,8763,10233,14065,15015,24608,58577,1000,255,5,1.08
2025-06-11 14:22:24,Es,2610,3929,5692,7271,8758,10225,14055,15006,24592,58538,1000,255,5,1.08
2025-06-11 14:22:26,Es,2609,3929,5690,7270,8755,10223,14052,15002,24583,58521,1000,255,5,1.05
2025-06-11 14:22:29,Es,2608,3926,5687,7264,8753,10222,14049,14999,24584,58516,1000,255,5,0.99
2025-06-11 14:22:31,Es,2606,3923,5682,7259,8745,10212,14035,14986,24563,58459,1000,255,5,1.07
2025-06-11 14:22:33,Es,2603,3919,5676,7250,8730,10195,14013,14960,24516,58361,1000,255,5,1.05
2025-06-11 14:22:36,Es,2584,3891,5634,7196,8707,10167,13974,14918,24441,58203,1000,255,5,1.07
2025-06-11 14:22:38,Es,2601,3916,5672,7244,8720,10182,13997,14942,24476,58294,1000,255,5,1.09
2025-06-11 14:22:41,Es,2601,3916,5672,7246,8725,10188,14005,14951,24491,58325,1000,255,5,0.98
