Time_UTC_logger,415_converted,445_converted,480_converted,515_converted,555_converted,590_converted,630_converted,680_converted,Time_UTC_rounded,Time_UTC_pySAS,415_pySAS,445_pySAS,480_pySAS,515_pySAS,555_pySAS,590_pySAS,630_pySAS,680_pySAS
2025-06-12 16:25:12,10.31499724131569,10.866876109526164,10.641747948289266,8.699531915125437,7.79776253553854,6.475383080411877,5.617532935329536,4.606438512791488,2025-06-12 16:25:12,2025-06-12 16:25:12.275,10.20098519356079,10.6757413813124,10.4118961927174,8.479796792278677,7.630563540290046,6.326788961842032,5.50303467348914,4.519515893655289
2025-06-12 16:25:14,10.31499724131569,10.866876109526164,10.64005644239901,8.69790934524804,7.794974078485163,6.473900578527399,5.615537851838691,4.6051129887010775,2025-06-12 16:25:14,2025-06-12 16:25:14.407,10.18160955910981,10.644897007745977,10.393013047397249,8.479413391509734,7.610594898966753,6.321254064758197,5.450770736032737,4.507858264654532
2025-06-12 16:25:17,10.315116660413082,10.868257994810541,10.641747948289266,8.700343200064136,7.800550992591916,6.476124331354116,5.618862990990099,4.6077640368819,2025-06-12 16:25:17,2025-06-12 16:25:16.653,10.202697403670392,10.68696472498359,10.433840750628336,8.502608660018446,7.6542434709330145,6.340501707895866,5.489381758423713,4.514701356147348
2025-06-12 16:25:19,10.31392246943915,10.857202912535527,10.623141383496435,8.682494931412759,7.794974078485163,6.472418076642921,5.615537851838691,4.604450226655871,2025-06-12 16:25:19,2025-06-12 16:25:18.963,10.170660874512697,10.66254686090315,10.385332114842155,8.4798033678934,7.604660142566101,6.312219207197961,5.468133845112848,4.501647589481244
2025-06-12 16:25:24,10.31499724131569,10.868257994810541,10.64005644239901,8.700343200064136,7.80612790669867,6.480571837007551,5.624848241462631,4.613728895288752,2025-06-12 16:25:24,2025-06-12 16:25:23.612,10.233417813083475,10.706970959240484,10.444610448040688,8.521255044914579,7.657234275535851,6.34758707861406,5.526936391262905,4.532827026543429
2025-06-12 16:25:37,10.314400145828722,10.862039511030845,10.631598912947723,8.690607780799748,7.779172821849359,6.459816810624856,5.602237295233063,4.593183271887374,2025-06-12 16:25:37,2025-06-12 16:25:37.089,10.184410175238243,10.677168993032518,10.435600244596838,8.487807692385946,7.644521712184379,6.329119321583891,5.491582726885941,4.494758422517895
2025-06-12 16:25:39,10.314041888536543,10.859275740462092,10.625678642331822,8.684928786228856,7.781961278902736,6.4627818143938125,5.60556243438447,4.597822606203813,2025-06-12 16:25:39,2025-06-12 16:25:39.315,10.189437848963118,10.677631821482006,10.428219156573943,8.487342958949922,7.648687199661665,6.334781943897556,5.498858532213968,4.493640718707517
2025-06-12 16:25:42,10.314161307633936,10.85996668310428,10.628215901167207,8.688173925983651,7.781031793218279,6.4627818143938125,5.604897406554189,4.597822606203813,2025-06-12 16:25:42,2025-06-12 16:25:41.565,10.205800883312143,10.699865614553104,10.426822500408976,8.515244577878978,7.649667338475011,6.357522490272777,5.509734886157204,4.508225834029417
2025-06-12 16:25:44,10.313803050341757,10.857202912535527,10.622295630551307,8.681683646474058,7.773595907742607,6.4568518068559,5.598912156081655,4.593183271887374,2025-06-12 16:25:44,2025-06-12 16:25:43.769,10.222910925862225,10.69359497982198,10.436129179958382,8.531483270994652,7.669468945777938,6.352176540086892,5.487952116171717,4.525413592261724
2025-06-12 16:25:57,10.314041888536543,10.858584797819905,10.627370148222079,8.687362641044952,7.810775335120965,6.4872430954877025,5.630833491935165,4.620356515740809,2025-06-12 16:25:57,2025-06-12 16:25:57.453,10.19749425986424,10.692106934288454,10.429428015282614,8.519486164188079,7.654495038737334,6.3420751366809816,5.502456325458447,4.528316659547362
